Name,Position,Chromosome,Year,First author,Title,DOI
rs1801133,11778965,1,08.03.2011 00:00,Carolien A Wijsman,Homocysteine and Familial Longevity: The Leiden Longevity Study,10.1371/journal.pone.0017543
rs1801133,11778965,1,20.07.2011 00:00,Nishi Gupta,Strong Association of 677 C&gt;T Substitution in the MTHFR Gene with Male Infertility - A Study on an Indian Population and a Meta-Analysis,10.1371/journal.pone.0022277
rs10146997,79014915,14,02.06.2011 00:00,Dorthe S Bille,"Implications of Central Obesity-Related Variants in LYPLAL1, NRXN3, MSRA, and TFAP2B on Quantitative Metabolic Traits in Adult Danes",10.1371/journal.pone.0020640
rs10146997,79014915,14,01.12.2010 00:00,Ehm A Andersson,"Do Gene Variants Influencing Adult Adiposity Affect Birth Weight? A Population-Based Study of 24 Loci in 4,744 Danish Individuals",10.1371/journal.pone.0014190
rs179247,80502299,14,25.11.2010 00:00,Rafał Płoski,Thyroid Stimulating Hormone Receptor (TSHR) Intron 1 Variants Are Major Risk Factors for Graves' Disease in Three European Caucasian Cohorts,10.1371/journal.pone.0015512
rs804963,85918211,14,26.11.2009 00:00,Sungho Won,"On the Analysis of Genome-Wide Association Studies in Family-Based Designs: A Universal, Robust Analysis Approach and an Application to Four Genome-Wide Association Studies",10.1371/journal.pgen.1000741
rs4410790,17251102,7,07.04.2011 00:00,Marilyn C Cornelis,Genome-Wide Meta-Analysis Identifies Regions on 7p21 (AHR) and 15q24 (CYP1A2) As Determinants of Habitual Caffeine Consumption,10.1371/journal.pgen.1002033
rs17137566,17327046,7,11.06.2008 00:00,Erhan Bilal,Mitochondrial DNA Haplogroup D4a Is a Marker for Extreme Longevity in Japan,10.1371/journal.pone.0002421
rs2066853,17345635,7,05.10.2011 00:00,Dazhi Wang,Functional Evaluation of Genetic and Environmental Regulators of P450 mRNA Levels,10.1371/journal.pone.0024900
rs2074000,20652009,7,27.01.2011 00:00,Karobi Moitra,Molecular Evolutionary Analysis of ABCB5: The Ancestral Gene Is a Full Transporter with Potentially Deleterious Single Nucleotide Polymorphisms,10.1371/journal.pone.0016318
rs10261327,21429353,7,09.04.2009 00:00,Xianjin Zhou,Transcription Factor SP4 Is a Susceptibility Gene for Bipolar Disorder,10.1371/journal.pone.0005196
rs2069827,22731981,7,08.09.2011 00:00,Anubha Mahajan,Common Variants in CRP and LEPR Influence High Sensitivity C-Reactive Protein Levels in North Indians,10.1371/journal.pone.0024645
rs1800796,22732771,7,24.06.2010 00:00,Bruna Gigante,The Interaction between Coagulation Factor 2 Receptor and Interleukin 6 Haplotypes Increases the Risk of Myocardial Infarction in Men,10.1371/journal.pone.0011300
rs1800795,22733170,7,09.05.2011 00:00,Ednan K Bajwa,An NFKB1 Promoter Insertion/Deletion Polymorphism Influences Risk and Outcome in Acute Respiratory Distress Syndrome among Caucasians,10.1371/journal.pone.0019469
rs16147,24289935,7,02.01.2009 00:00,Svati H Shah,Neuropeptide Y Gene Polymorphisms Confer Risk of Early-Onset Atherosclerosis,10.1371/journal.pgen.1000318
rs150,24977177,7,07.05.2008 00:00,Phuoc T Tran,Combined Inactivation of MYC and K-Ras Oncogenes Reverses Tumorigenesis in Lung Adenocarcinomas and Lymphomas,10.1371/journal.pone.0002125
rs10759930,119501442,9,29.04.2011 00:00,Shi Minmin,Single Nucleotide Polymorphisms of Toll-Like Receptor 4 Decrease the Risk of Development of Hepatocellular Carcinoma,10.1371/journal.pone.0019466
rs10759932,119504965,9,20.05.2010 00:00,Bryndís Ragnarsdóttir,Toll-Like Receptor 4 Promoter Polymorphisms: Common TLR4 Variants May Protect against Severe Urinary Tract Infection,10.1371/journal.pone.0010734
rs16906079,119514750,9,11.03.2009 00:00,Nguyen Thi Hue,Toll-Like Receptor 4 (TLR4) and Typhoid Fever in Vietnam,10.1371/journal.pone.0004800
rs4986790,119515123,9,15.11.2010 00:00,Peter Weyrich,The D299G/T399I Toll-Like Receptor 4 Variant Associates with Body and Liver Fat: Results from the TULIP and METSIM Studies,10.1371/journal.pone.0013980
rs4986790,119515123,9,13.10.2011 00:00,Juho Vuononvirta,Nasopharyngeal Bacterial Colonization and Gene Polymorphisms of Mannose-Binding Lectin and Toll-Like Receptors 2 and 4 in Infants,10.1371/journal.pone.0026198
rs4986790,119515123,9,10.08.2010 00:00,Renée N Douville,TLR4 Asp299Gly and Thr399Ile Polymorphisms: No Impact on Human Immune Responsiveness to LPS or Respiratory Syncytial Virus,10.1371/journal.pone.0012087
rs10760112,122507391,9,27.06.2008 00:00,Monica Chang,A Large-Scale Rheumatoid Arthritis Genetic Study Identifies Association at Chromosome 9q33.2,10.1371/journal.pgen.1000107
rs10985070,122675942,9,18.09.2007 00:00,Fina A S Kurreeman,A Candidate Gene Approach Identifies the TRAF1/C5 Region as a Risk Factor for Rheumatoid Arthritis,10.1371/journal.pmed.0040278
rs12009,127037124,9,22.03.2011 00:00,Xiao Zhu,The 3′ UTR Variants in the GRP78 Are Not Associated with Overall Survival in Resectable Hepatocellular Carcinoma,10.1371/journal.pone.0017783
rs430397,127040940,9,14.07.2011 00:00,Xiao Zhu,"An Intronic Variant in the GRP78, a Stress-Associated Gene, Improves Prediction for Liver Cirrhosis in Persistent HBV Carriers",10.1371/journal.pone.0021997
rs1544105,129602546,9,02.12.2010 00:00,John C Panetta,Modeling Mechanisms of In Vivo Variability in Methotrexate Accumulation and Folate Pathway Inhibition in Acute Lymphoblastic Leukemia Cells,10.1371/journal.pcbi.1001019
rs10819510,131195485,9,15.07.2010 00:00,Jacqueline Milet,"Genome Wide Linkage Study, Using a 250K SNP Map, of Plasmodium falciparum Infection and Mild Malaria Attack in a Senegalese Population",10.1371/journal.pone.0011616
rs4862146,179933454,4,10.08.2011 00:00,Xia Jiang,A Bayesian Method for Evaluating and Discovering Disease Loci Associations,10.1371/journal.pone.0022075
rs961301,26704910,21,08.10.2010 00:00,Sujana Ghanta,Non-Invasive Prenatal Detection of Trisomy 21 Using Tandem Single Nucleotide Polymorphisms,10.1371/journal.pone.0013184
rs2830208,26704973,21,08.10.2010 00:00,Sujana Ghanta,Non-Invasive Prenatal Detection of Trisomy 21 Using Tandem Single Nucleotide Polymorphisms,10.1371/journal.pone.0013184
rs7277342,29040845,21,30.03.2011 00:00,María Pino-Yanes,North African Influences and Potential Bias in Case-Control Association Studies in the Spanish Population,10.1371/journal.pone.0018389
rs2832357,29785765,21,09.07.2009 00:00,Ilja M Nolte,Common Genetic Variation Near the Phospholamban Gene Is Associated with Cardiac Repolarisation: Meta-Analysis of Three Genome-Wide Association Studies,10.1371/journal.pone.0006138
rs2833610,32307057,21,07.04.2011 00:00,Xueling Sim,"Transferability of Type 2 Diabetes Implicated Loci in Multi-Ethnic
                    Cohorts from Southeast Asia",10.1371/journal.pgen.1001363
rs11088262,34203291,21,10.03.2009 00:00,Tina Rönn,Genetic Variation in ATP5O Is Associated with Skeletal Muscle ATP50 mRNA Expression and Glucose Uptake in Young Twins,10.1371/journal.pone.0004793
rs3134269,104491078,8,26.08.2009 00:00,Marco P Boks,"The Relationship of DNA Methylation with Age, Gender and Genotype in Twins and Healthy Controls",10.1371/journal.pone.0006767
rs16877095,109123844,8,18.11.2010 00:00,Lavinia Paternoster,Genome-Wide Association Meta-Analysis of Cortical Bone Mineral Density Unravels Allelic Heterogeneity at the RANKL Locus and Potential Pleiotropic Effects on Bone,10.1371/journal.pgen.1001217
rs16892766,117699864,8,16.09.2010 00:00,Alan M Pittman,Allelic Variation at the 8q23.3 Colorectal Cancer Risk Locus Functions as a Cis-Acting Regulator of EIF3H,10.1371/journal.pgen.1001126
rs13266634,118253964,8,05.09.2007 00:00,Harald Staiger,Polymorphisms within Novel Risk Loci for Type 2 Diabetes Determine β-Cell Function,10.1371/journal.pone.0000832
rs13266634,118253964,8,25.05.2009 00:00,Yi Fu,Down-Regulation of ZnT8 Expression in INS-1 Rat Pancreatic Beta Cells Reduces Insulin Content and Glucose-Inducible Insulin Secretion,10.1371/journal.pone.0005679
rs1398296,139360912,8,19.02.2008 00:00,Corinne Loeuillet,In Vitro Whole-Genome Analysis Identifies a Susceptibility Locus for HIV-1,10.1371/journal.pbio.0060032
rs2572886,143900157,8,26.08.2010 00:00,Jingjing Li,Gene Expression Variability within and between Human Populations and Implications toward Disease Susceptibility,10.1371/journal.pcbi.1000910
rs900400,158281469,3,21.06.2011 00:00,Senthil K Vasan,"Absence of Birth-Weight Lowering Effect of ADCY5 and Near CCNL, but Association of Impaired Glucose-Insulin Homeostasis with ADCY5 in Asian Indians",10.1371/journal.pone.0021331
rs11642873,84549206,16,14.07.2011 00:00,Olga Gorlova,Identification of Novel Genetic Markers Associated with Clinical Phenotypes of Systemic Sclerosis through a Genome-Wide Association Strategy,10.1371/journal.pgen.1002178
rs17445836,84575164,16,28.04.2011 00:00,The International Multiple Sclerosis Genetics Consortium,"The Genetic Association of Variants in CD6, TNFRSF1A and IRF8 to Multiple Sclerosis: A Multicenter Case-Control Study",10.1371/journal.pone.0018813
rs12447690,86855625,16,13.05.2010 00:00,Yi Lu,Common Genetic Variants near the Brittle Cornea Syndrome Locus ZNF469 Influence the Blinding Disease Risk Factor Central Corneal Thickness,10.1371/journal.pgen.1000947
rs885479,88513655,16,05.06.2009 00:00,Graham Coop,The Role of Geography in Human Adaptation,10.1371/journal.pgen.1000500
rs2975760,241179836,2,18.08.2009 00:00,Charlotte Ling,Calpain-10 Expression Is Elevated in Pancreatic Islets from Patients with Type 2 Diabetes,10.1371/journal.pone.0006558
rs2975760,241179836,2,01.11.2005 00:00,Valeriya Lyssenko,Genetic Prediction of Future Type 2 Diabetes,10.1371/journal.pmed.0020345
rs4675872,241472126,2,24.03.2011 00:00,Katrina S Pedersen,Leukocyte DNA Methylation Signature Differentiates Pancreatic Cancer Patients from Healthy Controls,10.1371/journal.pone.0018223
rs2494732,104310237,14,20.05.2009 00:00,Fonnet E Bleeker,Absence of AKT1 Mutations in Glioblastoma,10.1371/journal.pone.0005638
rs1130233,104310939,14,24.05.2010 00:00,Yoshitatsu Sei,Epistatic and Functional Interactions of Catechol-O-Methyltransferase (COMT) and AKT1 on Neuregulin1-ErbB Signaling in Cell Models,10.1371/journal.pone.0010789
rs1837253,110429771,5,22.09.2011 00:00,Mengling Liu,Genetic Variants of TSLP and Asthma in an Admixed Urban Population,10.1371/journal.pone.0025099
rs2378658,85094598,9,16.06.2011 00:00,Barry I Freedman,Differential Effects of MYH9 and APOL1 Risk Variants on FRMD3 Association with Diabetic ESRD in African Americans,10.1371/journal.pgen.1002150
rs272882,131697060,5,09.07.2008 00:00,Seema Husain,Variants of ST8SIA1 Are Associated with Risk of Developing Multiple Sclerosis,10.1371/journal.pone.0002653
rs2631367,131733357,5,09.09.2009 00:00,Stephanie E Hesselson,Genetic Variation in the Proximal Promoter of ABC and SLC Superfamilies: Liver and Kidney Specific Expression and Promoter Activity Predict Variation,10.1371/journal.pone.0006942
rs839,131847025,5,15.01.2009 00:00,Valentina D Mangano,Lack of Association of Interferon Regulatory Factor 1 with Severe Malaria in Affected Child-Parental Trio Studies across Three African Populations,10.1371/journal.pone.0004206
rs2070729,131847820,5,15.01.2009 00:00,Valentina D Mangano,Lack of Association of Interferon Regulatory Factor 1 with Severe Malaria in Affected Child-Parental Trio Studies across Three African Populations,10.1371/journal.pone.0004206
rs2069812,131907815,5,22.08.2008 00:00,Stephan Weidinger,Genome-Wide Scan on Total Serum IgE Levels Identifies FCER1A as Novel Susceptibility Locus,10.1371/journal.pgen.1000166
rs1468216,132064151,5,30.08.2011 00:00,Melinda Butsch Kovacic,Identification of KIF3A as a Novel Candidate Gene for Childhood Asthma Using RNA Expression and Population Allelic Frequencies Differences,10.1371/journal.pone.0023714
rs2069885,135256064,5,07.06.2011 00:00,Matyáš Šíma,Genetic Control of Resistance to Trypanosoma brucei brucei Infection in Mice,10.1371/journal.pntd.0001173
rs3734166,137693222,5,25.02.2009 00:00,Timothy A Graubert,Integrated Genomic Analysis Implicates Haploinsufficiency of Multiple Chromosome 5q31.2 Genes in De Novo Myelodysplastic Syndromes Pathogenesis,10.1371/journal.pone.0004583
rs1547014,27430711,22,10.06.2010 00:00,Wishal D Ramdas,A Genome-Wide Association Study of Optic Disc Parameters,10.1371/journal.pgen.1000978
rs2097461,27521879,22,19.06.2009 00:00,Yunqing Ren,Genetic Variation of Promoter Sequence Modulates XBP1 Expression and Genetic Risk for Vitiligo,10.1371/journal.pgen.1000523
rs5749131,29331822,22,15.09.2011 00:00,Hui-Qi Low,A Comprehensive Association Analysis of Homocysteine Metabolic Pathway Genes in Singaporean Chinese with Ischemic Stroke,10.1371/journal.pone.0024757
rs2012928,34993948,22,09.07.2010 00:00,Taras K Oleksyk,Worldwide Distribution of the MYH9 Kidney Disease Susceptibility Alleles and Haplotypes: Evidence of Historical Selection in Africa,10.1371/journal.pone.0011474
rs4753426,92341244,11,17.12.2008 00:00,Harald Staiger,Polymorphisms within the Novel Type 2 Diabetes Risk Locus MTNR1B Determine β-Cell Function,10.1371/journal.pone.0003962
rs10830962,92338075,11,17.12.2008 00:00,Harald Staiger,Polymorphisms within the Novel Type 2 Diabetes Risk Locus MTNR1B Determine β-Cell Function,10.1371/journal.pone.0003962
rs763110,170894121,1,11.10.2011 00:00,Jianming Wu,Human FasL Gene Is a Target of β-Catenin/T-Cell Factor Pathway and Complex FasL Haplotypes Alter Promoter Functions,10.1371/journal.pone.0026143
rs1234312,171417685,1,18.03.2011 00:00,Massimiliano Ria,A Common Polymorphism in the Promoter Region of the TNFSF4 Gene Is Associated with Lower Allele-Specific Expression and Risk of Myocardial Infarction,10.1371/journal.pone.0017652
rs11072,180809954,1,25.06.2008 00:00,Bo Eskerod Madsen,"Germline Mutation in RNASEL Predicts Increased Risk of Head and Neck, Uterine Cervix and Breast Cancer",10.1371/journal.pone.0002492
rs12765929,88672535,10,22.11.2010 00:00,Núria Bonifaci,Exploring the Link between Germline and Somatic Genetic Alterations in Breast Carcinogenesis,10.1371/journal.pone.0014078
rs930557,6289591,8,14.05.2010 00:00,Martina Lari,The Microcephalin Ancestral Allele in a Neanderthal Individual,10.1371/journal.pone.0010648
rs6849115,156343673,4,17.09.2009 00:00,Clara C Elbers,Variants in Neuropeptide Y Receptor 1 and 5 Are Associated with Nutrient-Specific Food Intake and Are Under Recent Selection in Europeans,10.1371/journal.pone.0007070
rs11096955,38452502,4,24.06.2011 00:00,Kelly Broen,Concurrent Detection of Circulating Minor Histocompatibility Antigen-Specific CD8+ T Cells in SCT Recipients by Combinatorial Encoding MHC Multimers,10.1371/journal.pone.0021266
rs5743618,38475043,4,29.10.2010 00:00,Maria Pino-Yanes,Common Variants of TLR1 Associate with Organ Dysfunction and Sustained Pro-Inflammatory Responses during Sepsis,10.1371/journal.pone.0013759
rs5743618,38475043,4,05.10.2011 00:00,Marije Oosting,TLR1/TLR2 Heterodimers Play an Important Role in the Recognition of Borrelia Spirochetes,10.1371/journal.pone.0025998
rs10938397,44877284,4,15.04.2011 00:00,Andreas Beyerlein,Genetic Markers of Obesity Risk: Stronger Associations with Body Composition in Overweight Compared to Normal-Weight Children,10.1371/journal.pone.0019057
rs10938397,44877284,4,25.05.2010 00:00,Cathy E Elks,Genetic Markers of Adult Obesity Risk Are Associated with Greater Early Infancy Weight Gain and Growth,10.1371/journal.pmed.1000284
rs4298115,47255143,4,02.10.2009 00:00,Andrew A Hicks,Genetic Determinants of Circulating Sphingolipid Concentrations in European Populations,10.1371/journal.pgen.1000672
rs6826933,54140472,4,02.09.2010 00:00,Delphine Fradin,"Parent-Of-Origin Effects in Autism Identified through Genome-Wide Linkage Analysis of 16,000 SNPs",10.1371/journal.pone.0012513
rs4966013,97062907,15,03.02.2011 00:00,Ritva Haataja,"Mapping a New Spontaneous Preterm Birth Susceptibility Gene, IGF1R, Using Linkage, Haplotype Sharing, and Association Analysis",10.1371/journal.pgen.1001293
rs2974771,161057,16,29.09.2011 00:00,Ti-Zhen Yan,Reliable Detection of Paternal SNPs within Deletion Breakpoints for Non-Invasive Prenatal Exclusion of Homozygous α0-Thalassemia in Maternal Plasma,10.1371/journal.pone.0024779
rs1866732,71062175,18,03.04.2009 00:00,Yuji Kajiwara,"FE65 Binds Teashirt, Inhibiting Expression of the Primate-Specific Caspase-4",10.1371/journal.pone.0005071
rs6065,4777161,17,15.06.2007 00:00,Charles Kooperberg,Can Biomarkers Identify Women at Increased Stroke Risk? The Women's Health Initiative Hormone Trials,10.1371/journal.pctr.0020028
rs314253,7032374,17,02.12.2010 00:00,Min-Chih Cheng,Genetic and Functional Analysis of the DLG4 Gene Encoding the Post-Synaptic Density Protein 95 in Schizophrenia,10.1371/journal.pone.0015107
rs17203281,7040535,17,02.12.2010 00:00,Min-Chih Cheng,Genetic and Functional Analysis of the DLG4 Gene Encoding the Post-Synaptic Density Protein 95 in Schizophrenia,10.1371/journal.pone.0015107
rs2654185,7124086,17,06.07.2010 00:00,Anup Kumar Nair,"Case-Control Analysis of SNPs in GLUT4, RBP4 and STRA6: Association of SNPs in STRA6 with Type 2 Diabetes in a South Indian Population",10.1371/journal.pone.0011444
rs5415,7125205,17,23.03.2010 00:00,Eduardo Tarazona-Santos,Diversity in the Glucose Transporter-4 Gene (SLC2A4) in Humans Reflects the Action of Natural Selection along the Old-World Primates Evolution,10.1371/journal.pone.0009827
rs12150660,7462640,17,06.10.2011 00:00,Claes Ohlsson,Genetic Determinants of Serum Testosterone Concentrations in Men,10.1371/journal.pgen.1002313
